Source,Target,Weight,Delay
582,19,75.4243,4
582,28,17.1988,4
582,30,194.305,4
582,36,185.01,9
582,38,132.667,7
582,44,195.151,2
582,46,67.5021,4
582,53,171.972,4
582,61,56.9708,3
582,64,187.337,4
582,71,134.987,5
582,80,158.263,3
582,84,172.285,3
582,91,113.351,2
582,106,15.6816,5
582,124,175.784,2
582,142,120.574,4
582,150,2.76015,3
582,152,156.623,2
582,153,188.956,2
582,165,157.061,4
582,173,109.026,1
582,176,191.85,3
582,194,165.941,2
582,197,2.54064,7
582,202,115.757,6
582,203,172.437,2
582,204,41.4503,2
582,212,106.562,3
582,221,105.208,3
582,230,196.351,4
582,233,99.4837,1
582,235,106.573,8
582,240,20.9472,2
582,261,105.645,3
582,271,58.8903,2
582,284,58.4709,5
582,313,168.093,3
582,322,191.604,1
582,336,72.3575,5
582,344,97.1646,2
582,350,88.4096,3
582,356,41.9042,1
582,379,53.9858,8
582,395,123.827,1
582,412,121.629,2
582,414,32.2527,2
582,427,160.063,3
582,439,194.66,5
582,456,131.961,1
582,475,58.7284,4
582,481,146.092,4
582,488,144.927,1
582,489,10.2478,7
582,494,147.237,5
582,496,17.5285,2
582,498,156.38,5
582,504,40.6107,7
582,522,78.0152,1
582,536,175.241,4
582,539,51.3327,2
582,551,199.657,2
582,569,110.49,1
582,577,91.8394,7
582,585,82.7591,7
582,594,39.6842,5
582,596,15.5287,2
582,602,70.1462,2
582,604,92.6699,8
582,615,144.49,3
582,620,42.5956,5
582,628,26.6635,2
582,637,130.41,1
582,640,58.8234,2
582,642,20.5795,3
582,651,120.673,1
582,652,196.82,5
582,678,140.457,4
582,686,136.216,4
582,689,175.32,4
582,691,126.452,3
582,702,3.58231,4
582,704,110.9,3
582,712,3.93923,5
582,722,96.0795,1
582,725,194.35,3
582,731,44.163,3
582,733,181.268,7
582,736,35.4417,5
582,744,88.5653,3
582,751,88.7508,6
582,754,1.78252,2
582,755,198.811,2
582,762,42.5031,2
582,768,177.422,1
582,770,194.738,1
582,790,42.3569,2
582,808,38.972,8
582,819,77.1825,5
582,820,45.2364,4
582,822,31.273,2
582,830,144.491,5
582,831,70.0469,3
582,832,92.0834,4
582,840,22.8158,6
582,843,84.6533,2
582,847,110.687,6
582,848,135.258,3
582,866,145.115,4
582,880,2.7682,4
582,882,159.955,1
582,884,96.5955,4
582,895,143.153,1
582,901,20.3199,3
582,909,94.9402,4
582,920,143.26,2
582,938,111.55,3
582,958,1.3246,4
582,962,161.069,4
582,978,18.1091,2
583,13,17.0292,3
583,27,77.1021,1
583,42,131.821,3
583,83,6.0646,3
583,90,43.4821,6
583,92,112.353,2
583,126,37.8099,1
583,140,8.41815,1
583,146,173.595,3
583,150,59.7408,3
583,168,156.725,2
583,174,175.24,8
583,180,24.1458,2
583,187,154.412,1
583,194,51.7803,4
583,207,98.656,3
583,216,118.036,4
583,237,90.9516,3
583,241,170.389,9
583,270,199.96,2
583,306,16.2922,4
583,320,173.92,2
583,322,108.111,5
583,326,37.8624,6
583,327,106.022,4
583,337,143.786,4
583,356,88.3296,6
583,362,3.82971,1
583,367,66.0449,2
583,410,125.514,3
583,418,99.7793,1
583,446,85.8593,2
583,464,67.2024,5
583,474,160.996,2
583,477,82.9966,5
583,479,152.553,2
583,483,188.287,1
583,492,140.456,2
583,505,12.8265,6
583,522,5.40961,5
583,540,81.4908,3
583,561,130.793,3
583,580,80.8171,3
583,584,158.397,2
583,589,178.478,2
583,598,32.9359,1
583,612,193.772,2
583,617,156.903,2
583,619,68.6637,4
583,641,156.646,1
583,659,185.234,2
583,667,111.943,2
583,681,34.1466,2
583,682,29.5358,4
583,729,179.751,9
583,754,199.102,6
583,757,160.881,7
583,760,122.904,7
583,765,85.9083,8
583,798,45.3171,2
583,806,135.047,1
583,811,54.5237,1
583,819,104.646,1
583,821,50.7635,8
583,851,190.393,6
583,865,38.2317,4
583,882,76.0209,6
583,910,189.365,7
583,912,140.891,5
583,914,131.062,2
583,938,152.091,3
583,962,186.331,2
583,973,155.062,3
583,982,65.9945,2
583,992,43.6488,4
583,994,14.0134,3
584,13,168.921,2
584,42,127.066,4
584,51,143.883,6
584,58,26.6656,4
584,92,183.865,1
584,94,145.215,6
584,107,27.6764,3
584,108,87.1524,7
584,113,79.3747,6
584,120,79.0775,2
584,123,100.114,4
584,126,102.376,1
584,131,149.946,7
584,139,130.698,4
584,145,121.998,2
584,150,186.827,2
584,158,84.1511,2
584,159,113.581,7
584,180,176.255,1
584,184,146.488,2
584,186,61.3717,3
584,199,164.038,3
584,212,50.9235,2
584,237,121.078,2
584,256,9.34254,3
584,261,134.229,2
584,266,95.7495,1
584,275,101.703,8
584,277,66.8739,3
584,319,96.7744,4
584,320,58.5141,3
584,331,1.23673,2
584,337,99.7417,3
584,345,93.6982,3
584,371,26.3402,1
584,398,71.3765,2
584,418,65.4188,1
584,441,146.399,9
584,455,38.6647,2
584,516,129.82,3
584,519,191.534,5
584,521,15.2413,1
584,530,151.819,3
584,536,129.125,8
584,548,18.3192,1
584,587,34.5208,2
584,615,32.4048,3
584,621,191.864,6
584,641,136.57,1
584,644,103.549,2
584,652,130.643,4
584,673,16.9065,3
584,678,70.7351,2
584,682,49.0241,3
584,711,7.3908,4
584,719,175.588,1
584,731,64.4809,7
584,735,188.66,5
584,749,91.9177,3
584,751,94.4115,9
584,764,174.197,4
584,777,160.905,3
584,778,77.2744,3
584,798,157.259,1
584,818,36.4895,1
584,819,198.647,2
584,823,180.378,4
584,848,180.881,2
584,853,110.21,3
584,865,179.868,4
584,872,181.286,8
584,912,165.206,5
584,914,108.215,3
584,938,121.401,2
584,969,10.8977,3
584,972,167.692,2
584,982,164.518,3
584,994,187.527,2
585,9,71.8909,2
585,22,175.512,3
585,39,195.85,6
585,54,107.81,4
585,62,168.561,4
585,81,197.344,1
585,96,157.578,3
585,104,155.547,2
585,108,74.6306,6
585,154,197.799,1
585,163,156.701,4
585,165,95.335,4
585,172,71.1377,6
585,178,91.6989,7
585,181,38.9098,2
585,182,158.017,3
585,193,31.2971,2
585,226,49.3515,2
585,227,20.4158,2
585,234,80.4164,2
585,241,114.101,8
585,244,12.6552,5
585,246,63.2955,2
585,249,145.346,2
585,255,28.8598,1
585,262,16.1961,9
585,268,130.207,3
585,291,29.6933,9
585,302,89.6369,1
585,305,117.18,8
585,308,91.2243,1
585,314,198.119,6
585,317,41.7744,5
585,338,119.985,6
585,352,10.0249,2
585,380,44.6034,7
585,409,122.689,1
585,426,24.8566,1
585,434,18.3253,6
585,441,5.50775,3
585,489,196.439,1
585,499,174.113,4
585,507,8.09309,10
585,509,37.359,2
585,511,33.4265,1
585,515,172.766,1
585,542,41.9823,4
585,562,50.0599,1
585,564,173.604,6
585,613,70.0463,3
585,624,83.317,1
585,664,135.627,3
585,675,191.728,2
585,695,179.858,1
585,725,45.9939,8
585,743,60.9738,6
585,748,121.542,6
585,755,49.1453,7
585,761,1.64364,3
585,805,33.5288,2
585,815,69.3975,6
585,861,197.962,2
585,868,14.7237,3
585,885,45.3803,3
585,890,183.449,2
585,906,6.75832,2
585,913,26.5707,3
585,919,163.842,1
585,931,107.757,3
585,932,128.217,3
585,937,5.49799,5
585,953,42.5267,3
585,961,2.74883,2
585,989,177.653,1
586,10,97.2033,3
586,12,129.093,1
586,14,154.217,2
586,48,168.757,3
586,128,49.5923,4
586,137,24.4942,3
586,141,69.6417,2
586,168,3.63163,4
586,174,18.7611,4
586,183,117.015,8
586,185,182.928,1
586,222,181.134,4
586,237,114.323,5
586,242,75.2829,3
586,243,21.758,3
586,247,29.3224,3
586,276,84.0911,5
586,279,43.1262,4
586,282,29.5534,2
586,292,174.241,3
586,296,99.5057,1
586,329,103.17,3
586,342,122.176,3
586,345,132.927,5
586,348,1.2828,4
586,358,90.4349,3
586,359,108.282,6
586,364,94.0337,4
586,388,187.417,5
586,407,172.761,3
586,423,141.529,4
586,427,81.7235,9
586,431,90.4067,2
586,452,108.74,2
586,455,30.2689,6
586,462,73.4274,2
586,475,43.4474,3
586,479,186.027,5
586,492,198.513,5
586,493,125.148,2
586,508,168.014,2
586,512,185.036,2
586,519,86.1009,4
586,554,147.351,3
586,571,76.5602,3
586,577,54.6513,2
586,597,29.1712,3
586,607,172.61,3
586,619,128.668,3
586,622,125.592,2
586,633,7.69437,2
586,638,10.5209,3
586,658,128.375,1
586,672,114.188,4
586,674,50.0929,7
586,679,147.37,8
586,684,45.9145,4
586,692,168.168,2
586,696,32.3951,1
586,739,138.849,5
586,740,191.594,5
586,741,101.197,5
586,770,184.754,7
586,790,59.7337,8
586,794,110.293,2
586,807,115.222,4
586,810,123.106,4
586,811,44.1932,6
586,857,30.7076,3
586,869,189.318,8
586,876,180.361,4
586,888,180.241,4
586,898,39.3139,3
586,914,164.124,5
586,915,140.361,4
586,923,191,2
586,925,131.387,3
586,938,31.337,6
586,939,149.707,5
586,940,100.058,3
586,941,66.8246,6
586,950,51.9294,4
586,962,127.094,5
586,963,25.8451,1
586,964,86.4682,3
586,971,59.5359,3
586,980,93.51,3
586,981,172.511,4
586,990,13.7905,7
586,999,100.645,2
587,13,166.676,1
587,16,156.275,1
587,39,22.5367,3
587,47,63.9898,2
587,55,103.663,2
587,64,164.808,1
587,77,104.766,4
587,87,1.83241,4
587,92,34.2172,2
587,95,37.9102,4
587,102,30.5778,1
587,125,171.221,6
587,142,127.493,6
587,148,177.188,2
587,152,104.701,2
587,159,128.103,6
587,187,143.694,4
587,189,47.942,3
587,194,96.1236,2
587,206,156.941,4
587,207,164.565,2
587,210,87.883,2
587,216,99.9367,1
587,236,108.238,5
587,240,163.623,2
587,261,179.437,1
587,262,94.6455,1
587,269,21.6599,3
587,294,10.8855,1
587,311,7.15793,2
587,327,68.3257,1
587,333,179.25,6
587,336,13.1428,7
587,360,151.142,6
587,362,22.2171,4
587,395,45.154,3
587,398,53.5717,1
587,410,148.702,2
587,411,169.865,2
587,425,30.0299,2
587,432,23.8988,2
587,438,89.2397,3
587,440,18.4528,1
587,443,138.184,1
587,448,16.53,2
587,457,112.699,4
587,465,139.937,9
587,467,125.019,7
587,482,88.7717,3
587,518,174.092,1
587,528,7.18988,5
587,530,87.5137,4
587,533,87.5305,3
587,540,114.401,4
587,560,153.48,2
587,580,96.1575,1
587,590,15.1358,2
587,599,81.0882,4
587,648,102.003,2
587,681,174.346,3
587,682,194.125,2
587,700,114.856,3
587,703,171.063,4
587,743,15.2841,4
587,760,161.504,4
587,762,127.474,3
587,779,76.1441,2
587,783,59.5145,5
587,811,46.1117,4
587,813,132.984,5
587,823,7.82889,5
587,840,163.624,8
587,859,111.564,3
587,899,13.1609,6
587,905,9.19598,1
587,941,192.702,2
587,942,135.818,2
587,969,8.59744,2
587,976,161.051,1
587,992,129.215,4
587,993,177.597,2
588,26,16.8273,3
588,28,153.112,4
588,30,56.2978,2
588,40,150.393,1
588,43,194.409,2
588,50,194.515,2
588,77,89.8429,1
588,83,137.133,2
588,86,84.6746,4
588,99,81.0247,4
588,102,8.79902,3
588,107,143.819,1
588,110,178.732,6
588,123,24.198,2
588,126,109.014,3
588,129,33.3329,7
588,130,19.0391,7
588,137,43.1013,3
588,139,191.76,2
588,144,26.797,5
588,157,123.19,1
588,158,88.7346,1
588,160,140.345,6
588,186,46.4334,1
588,199,47.8289,1
588,207,58.8603,2
588,209,127.982,1
588,211,3.96473,4
588,218,182.786,3
588,229,93.5945,2
588,233,101.247,3
588,235,128.545,7
588,237,71.7162,1
588,238,135.368,8
588,251,142.66,5
588,267,55.1717,1
588,277,53.7802,2
588,279,159.853,3
588,287,41.2633,4
588,322,23.8076,3
588,325,15.8779,2
588,332,188.723,1
588,342,81.518,5
588,345,157.614,2
588,349,18.6467,7
588,355,149.478,4
588,371,59.2893,3
588,380,193.207,3
588,383,75.1342,2
588,393,84.3448,6
588,411,176.744,3
588,425,134.494,4
588,427,97.6558,6
588,431,91.3348,3
588,442,121.305,2
588,446,111.811,3
588,457,150.73,1
588,464,130.773,2
588,468,62.6837,3
588,472,109.97,7
588,474,182.373,2
588,476,154.635,9
588,483,135.179,4
588,485,190.387,1
588,492,101.847,2
588,496,36.5162,3
588,502,109.912,6
588,510,158.458,2
588,516,184.95,1
588,518,124.033,4
588,520,185.225,7
588,521,43.2733,4
588,522,152.683,3
588,540,40.9492,1
588,559,61.8174,2
588,560,174.758,5
588,565,175.735,4
588,583,19.5746,3
588,584,163.939,3
588,589,124.137,1
588,594,1.52338,4
588,597,6.15138,2
588,602,103.446,3
588,603,28.2161,3
588,617,119.043,2
588,619,123.737,2
588,633,28.2465,3
588,640,84.5449,3
588,641,28.3642,3
588,645,76.374,5
588,646,7.53212,1
588,648,31.4162,2
588,650,47.478,5
588,678,46.3597,1
588,679,1.97949,5
588,682,147.279,2
588,683,191.24,3
588,696,170.384,4
588,709,170.113,2
588,713,16.544,1
588,718,35.4018,4
588,719,46.3849,3
588,735,21.9903,3
588,754,7.23291,5
588,764,54.7902,2
588,777,75.4716,4
588,778,127.82,2
588,788,108.34,4
588,798,134.604,3
588,815,196.413,3
588,817,104.914,1
588,825,52.1807,2
588,836,149.997,2
588,846,143.942,4
588,848,55.3525,3
588,864,196.754,7
588,865,160.624,2
588,870,141.983,2
588,874,126.478,2
588,880,23.1362,4
588,891,98.7249,2
588,911,122.384,4
588,928,188.568,2
588,938,35.724,3
588,941,153.874,2
588,960,180.728,5
588,962,197.307,2
588,967,9.90925,4
588,972,83.4513,3
588,992,186.5,1
588,996,64.5072,10
589,14,64.9155,4
589,18,119.139,1
589,36,126.045,7
589,37,35.2474,2
589,42,61.7982,2
589,48,115.262,2
589,63,128.825,5
589,66,24.8802,5
589,77,197.958,1
589,92,12.9982,2
589,140,54.8325,2
589,148,160.443,2
589,152,177.07,3
589,155,148.325,4
589,158,93.1259,1
589,168,177.654,1
589,184,150.481,1
589,188,148.194,5
589,199,159.629,1
589,200,57.2325,6
589,204,61.4505,6
589,207,16.4446,2
589,212,12.9103,2
589,241,90.2283,7
589,244,4.83361,5
589,267,58.8658,1
589,273,134.799,3
589,292,52.2696,2
589,320,152.217,1
589,322,193.99,4
589,332,26.1693,1
589,339,97.4598,5
589,345,99.0288,2
589,351,67.8602,2
589,359,0.534931,8
589,362,92.8153,3
589,396,134.46,6
589,404,86.8009,5
589,405,130.318,4
589,407,81.6647,2
589,434,142.684,4
589,435,150.4,3
589,436,147.647,5
589,463,100.169,2
589,481,77.2109,1
589,483,19.6278,3
589,492,138.076,1
589,493,41.371,3
589,496,68.9262,4
589,510,16.5239,2
589,528,29.9493,3
589,530,83.8176,1
589,540,114.102,1
589,547,6.12199,8
589,550,49.298,4
589,559,96.4417,3
589,561,43.1978,1
589,582,188.765,4
589,583,184.193,2
589,584,102.923,2
589,595,165.631,6
589,603,198.424,2
589,612,20.7854,1
589,617,148.621,1
589,629,119.201,3
589,641,44.3064,2
589,644,138.547,3
589,658,187.072,4
589,667,186.348,2
589,673,141.307,2
589,683,100.611,3
589,686,30.1899,5
589,698,1.93797,3
589,703,133.421,5
589,715,78.6346,3
589,719,6.21432,2
589,723,117.662,6
589,725,157.667,2
589,733,99.379,9
589,735,105.289,4
589,750,24.359,9
589,770,56.4475,4
589,783,182.389,2
589,796,100.812,8
589,811,168.482,3
589,815,114.889,4
589,824,145.25,3
589,866,66.136,2
589,877,17.4452,3
589,878,18.0945,3
589,912,193.684,3
589,914,2.50345,2
589,942,186.136,2
589,958,29.56,1
589,992,133.21,2
589,993,146.532,3
590,16,5.62427,2
590,19,190.499,5
590,27,92.3697,5
590,34,189.299,7
590,48,20.3968,5
590,61,48.664,3
590,70,164.157,2
590,79,105.934,5
590,90,156.433,2
590,91,134.202,1
590,96,147.591,7
590,105,24.202,3
590,116,2.08114,4
590,125,44.6208,4
590,133,26.5601,1
590,143,179.41,9
590,152,147.432,1
590,178,91.391,5
590,179,63.6755,6
590,189,197.211,2
590,198,186.878,2
590,200,4.29097,2
590,204,180.751,3
590,205,193.258,6
590,233,157.333,2
590,236,120.729,6
590,240,146.462,1
590,245,75.1738,3
590,250,167.807,3
590,261,51.2559,3
590,269,168.499,2
590,276,144.427,3
590,279,73.2755,5
590,307,32.9517,5
590,311,124.896,1
590,314,166.224,2
590,331,153.193,3
590,339,123.902,2
590,345,69.2765,5
590,350,84.0271,2
590,356,51.1021,2
590,410,43.4524,3
590,411,106.17,1
590,443,30.5328,2
590,448,46.9429,1
590,449,89.6765,2
590,482,85.4525,4
590,484,107.171,7
590,492,150.169,5
590,502,184.701,3
590,517,37.9491,3
590,544,196.51,2
590,551,60.5429,1
590,558,13.6062,7
590,568,126.465,8
590,569,157.647,2
590,579,157.904,5
590,606,122.591,5
590,615,104.309,3
590,617,157.106,4
590,627,149.255,8
590,646,199.099,4
590,691,189.713,3
590,706,119.653,6
590,711,151.887,1
590,713,85.5475,4
590,718,197.425,6
590,719,140.604,4
590,722,150.718,2
590,725,125.73,4
590,726,94.3037,8
590,762,190.699,1
590,770,102.668,1
590,774,173.525,5
590,818,28.3106,3
590,822,171.512,2
590,829,53.0003,1
590,837,188.443,4
590,842,33.5304,8
590,859,53.6624,2
590,882,138.557,1
590,895,179.36,1
590,917,132.714,1
590,930,69.3396,1
590,932,193.062,7
590,933,59.9612,5
590,941,19.4661,3
590,946,178.183,2
590,959,24.1729,4
590,962,12.6023,3
590,963,21.5213,7
590,973,21.9655,4
590,975,63.5452,7
590,979,180.315,5
590,990,41.0715,2
590,993,172.355,1
591,5,48.4159,2
591,17,17.3577,5
591,89,180.846,1
591,96,156.784,1
591,104,70.3768,4
591,105,186.528,4
591,136,78.1373,4
591,153,83.4115,4
591,163,148.172,1
591,171,42.0106,5
591,174,1.43582,3
591,176,154.314,3
591,193,63.8884,5
591,218,15.5257,3
591,225,32.3629,4
591,235,162.114,5
591,250,197.898,5
591,251,177.016,2
591,253,5.47713,8
591,258,48.5702,3
591,259,148.723,2
591,275,120.566,4
591,286,3.51957,6
591,298,180.903,1
591,304,104.063,3
591,307,157.165,3
591,318,49.7953,5
591,338,150.125,3
591,346,102.01,1
591,368,25.453,2
591,374,90.8649,3
591,386,25.3018,5
591,391,29.0709,1
591,394,83.3125,2
591,396,31.5777,2
591,397,176.049,3
591,428,169.715,5
591,430,174.24,1
591,431,107.932,5
591,438,7.44379,6
591,439,131.602,3
591,444,164.729,4
591,450,25.666,4
591,470,21.4887,2
591,477,122.007,6
591,484,195.867,2
591,487,83.614,2
591,488,83.1727,5
591,498,181.066,1
591,499,46.0727,1
591,501,192.834,2
591,514,25.5645,1
591,524,54.1428,2
591,529,120.999,3
591,535,174.535,2
591,554,138.222,4
591,555,45.1905,4
591,566,94.0872,2
591,567,84.1432,3
591,571,131.967,4
591,594,65.5804,2
591,614,140.076,3
591,624,174.976,3
591,627,189.778,3
591,630,21.5475,1
591,642,1.12019,3
591,650,49.1489,1
591,653,157.432,2
591,665,15.4287,3
591,668,128.581,1
591,671,149.704,4
591,698,167.402,4
591,717,116.595,3
591,718,57.4493,4
591,720,63.8294,5
591,722,20.1102,5
591,723,149.029,4
591,728,100.141,3
591,731,52.3157,4
591,732,157.624,3
591,733,166.979,2
591,741,63.9093,1
591,746,56.9763,4
591,757,179.386,7
591,759,16.9409,3
591,768,5.18285,5
591,771,79.113,5
591,780,22.3347,5
591,786,142.54,4
591,788,121.326,3
591,799,49.7826,3
591,801,143.742,5
591,810,102.427,5
591,834,88.4603,2
591,855,118.308,4
591,861,187.504,3
591,881,84.829,2
591,885,147.011,3
591,893,67.785,2
591,898,167.996,5
591,903,121.735,5
591,906,178.575,4
591,909,71.9061,2
591,931,151.665,3
591,932,117.197,2
591,978,169.88,4
591,985,165.55,4
591,992,120.504,6
592,8,56.8546,3
592,34,21.4896,4
592,40,121.2,6
592,54,15.1683,3
592,74,40.1301,2
592,76,160.345,2
592,79,134.824,2
592,94,26.5446,1
592,105,188.947,1
592,122,58.8319,2
592,135,73.8239,2
592,142,74.169,2
592,153,156.081,1
592,177,147.458,2
592,202,79.7946,7
592,204,4.28465,2
592,206,67.3201,3
592,210,117.864,4
592,215,153.194,2
592,218,112.699,4
592,221,36.9319,5
592,230,52.5348,2
592,232,21.1294,1
592,261,55.8035,6
592,268,132.594,3
592,272,18.6031,3
592,275,108.7,7
592,295,19.8821,2
592,308,168.594,4
592,315,144.627,2
592,317,115.382,3
592,334,53.4908,2
592,335,131.804,2
592,337,73.4862,4
592,352,164.098,3
592,357,173.008,2
592,363,101.736,5
592,365,8.41181,1
592,368,41.8168,3
592,388,11.5288,3
592,395,150.177,3
592,396,16.5036,3
592,407,130.8,7
592,409,26.2959,4
592,432,102.522,4
592,444,112.281,7
592,466,68.0493,3
592,475,101.079,5
592,481,19.5308,6
592,488,151.588,2
592,506,5.80164,3
592,513,104.346,3
592,517,5.41302,2
592,519,108.581,4
592,523,93.1365,2
592,527,194.092,5
592,531,22.7921,1
592,536,27.1874,2
592,537,134.216,3
592,539,61.9028,2
592,541,69.9166,5
592,542,11.5658,6
592,554,174.952,5
592,558,120.183,4
592,560,152.028,4
592,562,102.753,5
592,567,77.7591,5
592,590,170.686,4
592,594,161.681,5
592,601,5.16294,1
592,607,100.293,9
592,618,48.7723,3
592,631,182.884,3
592,634,62.9413,4
592,637,178.382,2
592,643,14.327,4
592,654,40.1768,2
592,656,52.1599,3
592,668,68.9166,4
592,688,174.162,6
592,689,129.457,4
592,692,16.1899,6
592,703,157.515,1
592,708,99.7184,1
592,725,73.1146,5
592,744,82.5191,1
592,747,14.6822,4
592,751,52.138,5
592,753,110.159,3
592,766,175.882,3
592,776,20.2011,1
592,780,4.22828,1
592,785,173.327,4
592,790,44.0676,2
592,809,69.6424,3
592,813,93.8348,2
592,815,30.4237,4
592,838,197.054,2
592,842,173.662,5
592,865,61.0455,5
592,880,135.947,3
592,884,95.6543,3
592,887,177.733,4
592,908,38.761,2
592,920,49.9264,2
592,930,55.5905,4
592,939,106.534,3
592,946,199.181,4
592,952,189.178,5
592,992,195.945,5
593,29,188.768,5
593,31,185.218,4
593,32,11.537,3
593,51,186.744,4
593,56,87.5686,7
593,65,2.04864,1
593,73,177.923,2
593,74,147.747,6
593,75,12.1035,3
593,93,199.255,7
593,106,156.015,3
593,110,59.8969,3
593,113,85.5338,5
593,114,7.24591,1
593,116,42.5181,5
593,119,71.477,4
593,121,132.851,6
593,136,9.21043,5
593,149,141.02,1
593,155,53.3072,5
593,156,165.641,1
593,174,50.4923,4
593,179,167.499,2
593,195,144.884,6
593,196,51.4839,5
593,225,113.11,5
593,234,19.2631,2
593,238,186.244,6
593,239,49.5148,2
593,244,194.937,3
593,246,52.9624,3
593,249,115.337,2
593,286,186.868,7
593,304,45.4093,4
593,316,44.0149,4
593,349,25.4542,1
593,408,97.7637,3
593,421,131.069,2
593,430,30.5533,3
593,437,54.4602,1
593,441,117.042,2
593,451,153,2
593,487,26.5689,1
593,500,167.362,3
593,501,54.8738,1
593,517,84.0286,6
593,543,127.745,3
593,550,46.4322,5
593,551,166.315,8
593,567,11.5153,2
593,572,110.986,2
593,582,96.3809,7
593,594,133.929,4
593,597,144.724,7
593,600,191.331,2
593,613,120.246,1
593,614,155.215,2
593,669,124.9,3
593,674,185.453,1
593,675,169.97,4
593,680,158.04,2
593,693,46.192,2
593,712,73.9468,3
593,755,4.53542,7
593,759,12.0313,2
593,763,64.4659,3
593,772,12.1588,3
593,775,30.3835,6
593,786,32.9989,3
593,793,98.1159,1
593,795,194.894,4
593,799,17.0504,2
593,826,7.86712,3
593,834,173.391,1
593,850,72.7991,4
593,852,48.4872,5
593,855,56.9587,2
593,867,96.4512,2
593,872,4.38116,3
593,883,7.00364,3
593,885,62.1794,1
593,888,184.095,5
593,892,149.988,2
593,904,43.2047,1
593,909,75.5118,3
593,922,95.6197,2
593,924,130.811,6
593,936,0.199274,3
593,943,135.168,8
593,947,71.4401,3
593,953,123.456,4
593,961,188.982,2
593,978,81.714,5
593,985,127.29,2
593,996,172.299,3
593,997,135.665,3
594,2,119.628,3
594,5,8.81297,1
594,10,49.1995,2
594,19,108.211,2
594,25,11.4333,4
594,30,138.753,2
594,49,94.5753,3
594,54,1.32534,7
594,59,65.0414,4
594,60,90.5574,4
594,66,54.6929,1
594,72,14.611,5
594,86,36.6049,2
594,101,92.0482,8
594,105,130.235,4
594,110,72.7481,2
594,114,36.0931,4
594,122,103.983,3
594,129,41.8701,4
594,139,10.7986,5
594,172,22.9421,1
594,173,154.626,5
594,175,151.765,3
594,200,120.884,7
594,203,39.8018,4
594,215,42.8999,4
594,219,175.822,1
594,220,72.4261,3
594,242,128.198,2
594,244,22.9427,2
594,246,0.765857,4
594,257,51.6899,6
594,258,126.023,2
594,261,83.7978,6
594,281,173.612,3
594,287,196.761,3
594,289,198.297,2
594,296,51.2684,4
594,298,122.67,1
594,303,133.036,3
594,313,47.1447,4
594,314,28.0326,6
594,316,3.58256,3
594,319,113.833,3
594,324,118.043,2
594,328,20.2095,4
594,329,199.601,4
594,338,37.1416,1
594,358,56.0952,2
594,374,172.228,4
594,377,5.18157,4
594,380,136.554,2
594,382,36.2887,6
594,383,2.78198,3
594,391,156.385,2
594,397,22.0762,2
594,399,31.0433,3
594,400,8.42968,3
594,402,2.8289,3
594,426,144.754,6
594,428,167.256,3
594,431,88.0735,3
594,439,156.649,1
594,445,98.0252,3
594,456,194.953,5
594,475,189.645,2
594,478,10.1957,4
594,484,84.9014,1
594,496,83.9351,3
594,499,170.224,3
594,512,84.0993,3
594,529,10.2444,3
594,530,28.1601,5
594,534,66.1979,3
594,543,60.4258,2
594,557,0.0130129,4
594,559,149.622,5
594,586,143.373,4
594,595,168.297,2
594,600,113.574,4
594,609,171.226,4
594,620,192.168,1
594,626,56.6834,2
594,629,115.627,2
594,633,84.4791,4
594,639,45.3412,2
594,642,4.8062,3
594,643,1.24797,2
594,650,176.665,2
594,658,148.8,4
594,686,160.295,2
594,698,58.1977,2
594,706,51.8176,3
594,721,51.4094,3
594,728,151.737,2
594,734,159.962,1
594,741,46.9615,2
594,749,158.532,5
594,751,83.4172,3
594,765,185.136,4
594,787,112.727,2
594,794,1.82248,3
594,797,12.6599,3
594,810,64.1451,4
594,815,132.218,2
594,823,39.6431,4
594,841,165.373,2
594,866,115.642,4
594,876,161.843,1
594,912,44.1962,3
594,915,42.8604,1
594,918,195.89,2
594,939,178.672,2
594,949,108.253,2
594,950,1.88462,1
594,951,103.82,1
594,952,26.9341,1
594,960,91.9826,2
594,964,143.356,2
594,965,157.515,7
594,981,93.2234,4
595,0,159.207,4
595,10,72.0363,2
595,14,185.971,3
595,17,25.0188,2
595,21,87.0439,1
595,28,50.0698,3
595,30,20.9313,3
595,31,30.2618,2
595,33,9.69344,4
595,34,163.759,4
595,45,75.9713,3
595,59,99.2652,2
595,66,162.754,2
595,67,151.247,2
595,71,9.67599,5
595,87,187.54,5
595,91,34.847,7
595,113,193.651,3
595,127,19.3521,1
595,129,178.562,2
595,146,72.6949,7
595,154,21.5289,7
595,162,82.6914,2
595,166,22.3609,2
595,174,13.5062,1
595,175,178.648,4
595,190,77.9382,6
595,195,119.523,3
595,196,23.3491,2
595,197,132.478,4
595,212,67.1643,7
595,233,119.018,6
595,235,121.25,3
595,242,8.81312,1
595,243,58.5764,2
595,256,180.854,6
595,264,156.533,5
595,279,76.3613,3
595,281,172.968,4
595,282,184.008,2
595,285,198.256,3
595,295,119.254,7
595,296,99.5552,4
595,304,34.4942,1
595,316,10.6719,2
595,334,183.834,6
595,338,29.9354,3
595,340,103.574,6
595,342,45.1192,1
595,354,157.532,2
595,358,109.26,1
595,377,47.1432,2
595,379,156.162,3
595,408,136.77,2
595,411,52.7721,7
595,415,119.95,6
595,417,10.0382,2
595,444,189.791,1
595,451,56.641,4
