Source,Target,Weight,Delay
687,375,102.003,3
687,379,83.0239,3
687,386,92.132,6
687,387,64.3134,4
687,392,85.375,4
687,399,62.0482,3
687,404,99.0258,7
687,405,176.126,1
687,435,86.786,1
687,446,81.7447,5
687,447,42.0236,1
687,451,105.36,5
687,465,155.208,4
687,468,29.167,2
687,495,143.729,4
687,502,10.6181,2
687,521,33.3703,3
687,545,131.502,2
687,566,175.299,1
687,567,159.065,3
687,577,87.6631,3
687,593,184.62,4
687,619,150.188,6
687,646,112.641,2
687,668,185.823,3
687,674,176.979,5
687,698,171.576,3
687,715,138.868,7
687,729,159.885,2
687,732,185.7,6
687,737,8.20947,2
687,758,74.2675,4
687,775,55.1727,3
687,801,196.961,3
687,809,0.770014,8
687,814,33.5935,3
687,824,118.615,5
687,828,13.5876,5
687,850,41.4651,3
687,857,182.777,1
687,859,45.9696,5
687,865,46.3039,3
687,878,53.5184,3
687,908,188.18,6
687,912,129.637,1
687,945,128.218,1
687,955,158.331,1
687,978,81.5386,3
687,990,127.829,1
687,992,183.294,7
688,4,136.628,2
688,27,176.238,9
688,35,52.2589,3
688,37,142.114,3
688,65,135.407,2
688,78,75.6638,4
688,99,134.058,4
688,124,81.6494,4
688,126,128.084,2
688,150,21.4307,2
688,159,22.5295,7
688,161,95.3174,2
688,189,191.027,2
688,190,125.625,3
688,193,142.971,2
688,196,163.02,2
688,201,80.0662,6
688,204,67.3508,7
688,207,128.246,1
688,221,187.094,7
688,260,160.822,1
688,270,34.2278,5
688,282,57.3565,7
688,291,102.113,3
688,313,20.5256,1
688,315,96.0679,2
688,366,85.5751,4
688,371,84.361,1
688,392,11.3837,6
688,396,3.29639,6
688,415,82.9634,5
688,428,119.153,8
688,435,3.90512,3
688,443,29.0273,2
688,446,146.235,3
688,449,34.342,3
688,475,35.67,5
688,485,23.6224,3
688,496,182.642,3
688,497,83.4481,2
688,499,85.4902,6
688,511,108.747,3
688,515,84.5405,4
688,527,36.9499,6
688,573,81.9049,1
688,577,9.75551,1
688,590,28.565,2
688,600,113.87,3
688,604,152.985,1
688,620,175.851,3
688,637,183.708,4
688,641,87.3415,1
688,643,171.995,8
688,644,92.4962,3
688,653,100.305,9
688,665,114.633,2
688,668,150.148,1
688,678,146.226,1
688,692,148.278,7
688,700,112.805,5
688,706,145.565,3
688,712,8.6948,2
688,716,86.5801,7
688,723,122.315,4
688,725,51.2476,1
688,730,125.583,2
688,737,178.189,2
688,744,183.35,5
688,752,97.2061,2
688,754,98.6558,6
688,762,131.001,3
688,766,180.457,2
688,783,161.257,2
688,792,67.4382,4
688,794,70.8644,3
688,804,182.188,5
688,816,31.7089,5
688,838,187.859,9
688,850,119.911,1
688,869,61.9488,6
688,870,145.944,3
688,893,11.9406,2
688,907,168.109,7
688,915,72.2049,4
688,938,83.5322,2
688,945,10.9225,3
688,949,6.45744,4
688,971,174.085,3
688,975,75.8684,4
688,978,166.946,2
689,6,33.7408,3
689,14,65.4766,1
689,25,20.9283,2
689,52,52.1061,6
689,67,2.6634,3
689,76,121.346,3
689,87,47.8624,4
689,90,110.085,2
689,95,160.133,1
689,135,94.3618,2
689,136,152.483,2
689,137,173.426,2
689,163,172.94,2
689,185,197.768,6
689,194,143.176,2
689,197,81.9813,2
689,203,118.469,2
689,227,180.616,3
689,235,156.773,7
689,251,36.269,1
689,253,149.487,3
689,255,10.2875,5
689,273,60.6102,1
689,279,54.1502,3
689,281,196.125,4
689,307,167.626,6
689,320,98.5054,2
689,324,31.3475,2
689,374,74.7793,1
689,380,141.53,9
689,387,112.738,4
689,407,45.5417,2
689,412,108.594,5
689,417,78.7493,2
689,429,147.869,2
689,444,59.229,3
689,465,85.4224,4
689,471,183.684,2
689,477,17.7029,3
689,481,163.046,2
689,494,72.9964,4
689,505,46.7497,3
689,510,92.9658,3
689,517,97.3899,2
689,522,145.323,4
689,528,80.274,2
689,531,24.3181,2
689,556,74.6664,4
689,560,157.826,7
689,579,189.08,5
689,584,22.4604,1
689,586,105.403,4
689,591,72.3826,1
689,599,119.03,1
689,605,133.922,2
689,622,118.177,6
689,628,108.998,4
689,636,122.73,1
689,643,167.459,3
689,651,141.307,1
689,662,24.1668,3
689,671,127.736,2
689,676,124.457,6
689,695,139.168,2
689,719,53.2773,3
689,726,151.957,2
689,746,129.032,2
689,757,57.1265,5
689,758,182.382,4
689,759,163.843,4
689,770,43.9067,2
689,771,185.723,3
689,787,94.806,1
689,800,81.1334,3
689,820,199.2,2
689,822,133.457,4
689,825,69.3638,3
689,829,86.3991,1
689,867,121.311,4
689,872,63.9769,2
689,873,113.208,4
689,886,51.6617,3
689,889,114.479,3
689,901,6.76773,2
689,905,195.667,9
689,913,10.5347,1
689,920,143.079,3
689,921,56.3337,5
689,940,179.425,4
689,951,189.798,2
689,962,101.251,1
689,979,106.295,1
689,980,170.569,6
689,997,100.128,1
690,4,21.2321,1
690,11,49.1555,2
690,13,85.6064,3
690,15,45.1989,4
690,37,185.036,1
690,44,113.738,7
690,46,31.5578,5
690,66,106.997,2
690,72,107.297,6
690,75,151.104,5
690,78,20.1767,3
690,90,75.2096,4
690,100,103.391,3
690,117,110.762,3
690,130,193.274,6
690,135,164.419,5
690,142,106.631,2
690,151,11.1705,3
690,158,160.877,2
690,161,45.7002,2
690,168,83.1565,3
690,174,155.743,4
690,188,186.022,3
690,235,120.174,3
690,236,187.78,3
690,240,18.1005,2
690,249,157.735,3
690,253,70.8366,3
690,254,31.4428,2
690,269,73.1665,1
690,275,27.1112,2
690,280,149.612,4
690,291,86.7582,5
690,310,111.67,6
690,311,181.395,4
690,319,38.9137,4
690,347,164.039,3
690,358,195.992,3
690,361,35.7796,6
690,362,122.652,4
690,363,195.053,5
690,371,134.821,2
690,386,96.2489,4
690,393,171.428,1
690,394,21.1618,6
690,398,171.58,2
690,399,55.1819,2
690,402,50.6966,6
690,413,139.525,1
690,420,91.5482,2
690,442,140.051,5
690,443,88.8986,2
690,446,157.403,5
690,452,170.809,4
690,456,9.79261,4
690,461,17.943,4
690,495,164.888,1
690,508,117.402,2
690,513,42.8443,5
690,518,188.703,3
690,519,176.188,4
690,548,84.727,3
690,568,144.376,1
690,573,199.16,3
690,577,63.6875,2
690,585,134.212,1
690,586,175.372,3
690,590,193.545,1
690,597,120.501,6
690,606,97.8832,4
690,607,48.761,2
690,608,57.6553,4
690,609,59.6331,1
690,624,90.3657,1
690,625,64.6551,4
690,641,56.8152,3
690,649,164.978,2
690,657,32.5023,6
690,659,154.679,1
690,665,69.7767,2
690,668,85.8533,2
690,673,3.73525,4
690,681,87.3045,5
690,682,35.9563,2
690,689,78.7225,6
690,693,24.8571,7
690,708,143.546,5
690,712,153.547,2
690,713,109.122,2
690,717,64.9335,3
690,721,140.801,3
690,723,104.801,2
690,729,23.45,4
690,730,175.959,1
690,737,93.2924,3
690,758,37.1988,2
690,762,9.87854,3
690,769,55.668,3
690,792,160.101,2
690,804,70.1955,3
690,812,39.4622,5
690,813,196.17,3
690,840,87.2993,6
690,843,188.853,3
690,846,57.1091,3
690,848,119.993,1
690,850,9.10925,2
690,854,26.1501,7
690,857,151.012,2
690,862,128.088,2
690,865,5.34285,1
690,869,10.6908,6
690,878,15.2559,3
690,890,100.479,3
690,916,12.548,2
690,924,76.0393,3
690,933,137.581,3
690,943,186.048,2
690,947,137.216,6
690,949,193.732,3
690,952,50.8151,1
690,954,87.7948,3
690,955,27.3139,3
690,956,15.4057,1
690,964,168.189,5
690,968,144.958,2
690,978,164.688,1
691,7,148.446,3
691,12,154.305,3
691,20,134.343,2
691,65,46.2577,1
691,82,58.7268,2
691,88,7.39816,5
691,94,30.2747,2
691,98,182.178,7
691,103,188.425,2
691,104,103.816,7
691,110,138.669,3
691,155,159.861,4
691,168,5.01747,3
691,171,154.486,6
691,182,155.831,3
691,184,83.6339,3
691,190,10.3375,3
691,192,182.171,2
691,200,138.736,6
691,202,114.694,6
691,207,123.143,2
691,209,128.412,9
691,249,31.9498,2
691,250,199.735,4
691,256,54.5714,3
691,261,10.7684,7
691,280,26.5282,7
691,291,113.927,2
691,300,38.704,3
691,306,103.893,3
691,316,129.313,4
691,347,195.023,2
691,352,76.4656,3
691,353,78.7111,6
691,354,182.217,11
691,358,176.881,3
691,373,100.816,3
691,420,179.438,3
691,447,75.9222,3
691,449,14.3001,2
691,459,105.612,6
691,461,142.334,6
691,469,106.221,4
691,484,61.2524,4
691,486,88.3834,4
691,497,96.9995,1
691,535,175.282,1
691,540,164.315,11
691,541,74.4296,6
691,548,0.705418,3
691,553,16.5746,4
691,560,178.115,3
691,562,132.904,1
691,568,91.7748,3
691,569,154.433,3
691,576,47.9586,6
691,631,173.185,5
691,655,33.2954,6
691,665,76.9972,2
691,674,190.122,2
691,679,190.832,7
691,698,108.104,5
691,735,160.908,2
691,762,184.252,3
691,768,112.406,2
691,769,44.2497,6
691,774,27.0642,9
691,777,29.5197,2
691,781,41.7079,1
691,801,39.0099,2
691,802,28.8167,7
691,823,19.1786,6
691,846,15.4802,2
691,864,147.515,1
691,866,28.4569,6
691,890,120.89,1
691,891,89.6667,6
691,905,76.5097,1
691,918,97.5498,3
691,920,134.584,6
691,948,189.61,5
691,949,101.628,6
691,952,33.1774,4
691,972,108.274,4
691,973,176.083,3
691,977,112.967,5
691,985,132.686,5
691,990,7.34276,2
691,991,142.627,4
691,998,161.215,6
692,9,114.796,3
692,13,30.4917,5
692,21,84.0071,1
692,22,173.343,2
692,33,25.2982,3
692,43,180.762,7
692,52,165.242,4
692,59,112.814,3
692,60,161.742,1
692,72,198.994,1
692,91,98.2096,2
692,108,78.1479,2
692,140,50.5286,3
692,141,16.637,3
692,164,114.487,2
692,174,58.5508,6
692,191,159.083,9
692,195,67.3487,1
692,211,81.0568,2
692,212,135.61,7
692,224,39.5695,9
692,241,164.487,1
692,254,154.846,5
692,271,9.82198,2
692,284,36.1071,2
692,285,38.2332,3
692,288,145.824,2
692,299,50.8685,3
692,307,51.3774,5
692,308,149.298,5
692,315,1.01747,5
692,317,188.918,1
692,318,116.603,5
692,336,125.94,3
692,349,27.2683,4
692,380,44.2336,2
692,385,43.7985,2
692,389,36.7424,5
692,395,140.231,1
692,430,152.04,7
692,432,93.9239,1
692,478,71.9031,3
692,479,141.202,2
692,481,42.2506,10
692,509,12.6898,2
692,515,27.799,6
692,523,141.025,3
692,525,61.1499,2
692,549,30.9297,6
692,579,61.1606,8
692,589,37.3846,6
692,597,52.8613,2
692,598,116.028,1
692,614,134.44,2
692,650,135.059,2
692,656,164.131,4
692,671,30.1636,8
692,674,53.1675,7
692,704,131.374,4
692,710,39.0092,2
692,727,35.7919,4
692,740,191.331,2
692,751,167.195,8
692,761,0.708671,5
692,781,93.8578,9
692,836,92.5994,2
692,844,7.41593,1
692,869,145.094,2
692,877,87.3534,1
692,883,13.4787,6
692,889,46.1525,6
692,899,197.651,6
692,909,83.0916,6
692,910,138.137,4
692,921,187.76,4
692,925,108.207,7
692,928,95.7657,1
692,934,172.893,8
692,947,70.5121,2
692,963,155.146,2
692,974,168.427,7
693,3,68.7798,5
693,5,9.52418,3
693,6,27.8753,2
693,38,149.678,3
693,62,42.8844,2
693,67,85.4708,2
693,70,149.03,3
693,76,88.4731,1
693,101,97.0817,6
693,119,135.243,7
693,136,105.604,3
693,194,168.476,1
693,199,172.071,3
693,203,14.9045,1
693,213,87.9177,4
693,222,58.7009,3
693,225,118.932,6
693,227,150.837,1
693,237,195.709,5
693,242,108.549,3
693,245,153.231,1
693,266,131.701,7
693,274,168.815,9
693,289,76.9606,4
693,303,160.166,2
693,324,26.3967,3
693,346,193.013,2
693,351,31.6298,3
693,359,113.457,2
693,360,22.9968,3
693,407,68.7144,4
693,414,150.726,3
693,417,177.43,1
693,424,143.811,2
693,425,120.774,3
693,443,104.962,8
693,462,164.569,1
693,471,64.376,2
693,501,94.5214,5
693,516,25.0384,3
693,520,96.4928,4
693,557,94.7,5
693,559,90.5572,2
693,571,129.564,2
693,580,176.189,1
693,601,92.6145,4
693,605,137.47,1
693,620,102.338,9
693,625,79.0474,3
693,627,121.799,2
693,645,54.5376,2
693,649,194.543,6
693,653,71.0404,1
693,677,134.837,6
693,704,25.2975,4
693,707,160.832,2
693,715,194.801,6
693,742,134.003,2
693,746,157.083,3
693,771,92.3237,2
693,773,36.8669,2
693,780,182.574,2
693,785,81.3895,2
693,841,183.869,5
693,849,188.046,1
693,872,22.8388,2
693,882,80.9269,3
693,885,86.0781,1
693,889,43.6593,2
693,896,107.446,3
693,898,21.386,3
693,899,108.765,3
693,900,13.0472,6
693,913,74.4168,2
693,922,92.0511,8
693,962,161.547,2
693,964,164.757,3
693,971,52.4421,10
693,984,14.2783,3
693,997,176.724,2
694,5,46.886,4
694,9,187.043,5
694,19,126.431,2
694,21,172.281,3
694,22,114.498,2
694,29,129.668,2
694,47,161.055,3
694,50,1.90734,1
694,57,150.767,2
694,91,71.0381,1
694,100,134.904,9
694,108,12.6435,4
694,120,185.039,2
694,139,76.4178,4
694,140,140.525,3
694,146,51.363,7
694,164,122.672,3
694,167,15.5575,5
694,181,131.044,1
694,187,59.86,2
694,195,54.0884,3
694,208,105.47,5
694,216,137.967,2
694,241,48.4445,3
694,266,167.058,2
694,278,100.343,6
694,295,95.9507,3
694,298,150.277,5
694,355,132.873,4
694,357,180.086,2
694,401,132.243,1
694,418,4.98814,5
694,432,47.108,3
694,434,22.5791,2
694,436,68.914,5
694,478,44.9634,1
694,479,130.336,1
694,509,69.0342,2
694,519,111.983,5
694,523,96.1054,2
694,538,126.033,3
694,542,30.8855,1
694,552,156.565,11
694,553,30.0241,7
694,588,2.18419,5
694,625,125.531,7
694,634,166.855,3
694,650,156.68,2
694,661,149.408,3
694,675,45.4354,2
694,714,194.297,5
694,741,15.7682,11
694,749,75.3478,1
694,750,160.692,2
694,760,84.187,3
694,774,195.606,3
694,789,163.711,4
694,809,23.2953,3
694,811,174.823,3
694,831,142.165,3
694,836,54.3489,1
694,838,63.397,1
694,851,164.33,2
694,852,74.9443,4
694,854,135.38,3
694,861,12.5483,3
694,888,93.4103,2
694,894,3.88769,3
694,901,85.0055,9
694,903,57.2771,2
694,906,53.4519,1
694,931,197.64,7
694,937,68.9992,3
694,941,22.5629,6
694,956,118.305,7
694,959,158.685,8
694,961,127.989,1
694,986,152.712,2
695,5,107.31,3
695,6,16.444,2
695,8,147.826,5
695,61,57.8043,4
695,62,170.685,2
695,63,115.818,3
695,64,46.6484,4
695,66,64.328,6
695,67,103.463,2
695,76,102.091,1
695,84,7.6346,3
695,92,31.0632,4
695,105,82.1261,2
695,116,124.411,5
695,123,70.2621,3
695,134,78.0557,3
695,136,152.424,3
695,139,160.939,5
695,146,110.635,2
695,148,139.593,2
695,163,168.179,2
695,170,144.459,6
695,173,110.872,3
695,180,177.674,3
695,200,1.87107,5
695,222,149.094,2
695,258,142.809,2
695,280,16.3158,6
695,294,7.58028,8
695,321,134.187,5
695,329,27.6985,2
695,354,0.558469,2
695,390,196.708,1
695,393,84.2198,7
695,394,95.1986,3
695,407,100.559,4
695,414,118.871,3
695,423,109.928,5
695,424,146.495,2
695,427,118.076,3
695,429,36.1377,2
695,448,20.0121,5
695,453,4.8688,3
695,456,158.504,4
695,482,74.6377,3
695,483,102.651,3
695,493,122.072,3
695,522,182.058,3
695,526,73.1885,1
695,531,94.7204,2
695,540,40.8941,3
695,543,163.422,3
695,544,186.565,3
695,557,71.0432,5
695,563,52.0721,2
695,564,106.321,4
695,574,91.7638,2
695,581,72.2904,1
695,583,59.4649,2
695,584,175.107,2
695,599,91.0054,2
695,602,196.114,1
695,616,26.6831,4
695,625,8.72522,3
695,636,84.3531,2
695,645,13.7,2
695,653,105.415,1
695,654,97.4385,2
695,656,61.2178,4
695,667,48.9272,3
695,684,70.6808,3
695,685,155.804,2
695,703,132.512,1
695,705,8.68526,3
695,719,144.578,3
695,736,145.489,2
695,742,135.133,2
695,751,182.398,3
695,792,114.419,5
695,795,37.8681,4
695,805,26.4218,3
695,809,178.062,5
695,816,22.0165,5
695,820,139.345,1
695,835,186.726,7
695,863,136.753,5
695,880,121.095,1
695,885,106.195,1
695,886,92.8033,1
695,900,74.3304,6
695,908,111.788,3
695,913,161.391,2
695,926,12.6375,8
695,934,175.227,5
695,936,170.44,3
695,937,4.85053,5
695,951,162.94,3
695,952,45.9827,7
695,976,47.0476,5
695,979,111.882,2
695,997,146.463,2
696,2,111.848,2
696,17,53.1167,4
696,23,171.737,3
696,40,180.351,2
696,58,196.16,2
696,59,26.5936,5
696,64,132.642,2
696,72,198.61,6
696,80,105.887,5
696,90,3.96243,1
696,105,31.0076,2
696,113,165.001,2
696,129,82.8492,4
696,130,136.667,3
696,132,140.758,2
696,134,92.8996,1
696,135,71.9701,1
696,137,150.673,3
696,140,18.5173,5
696,151,82.622,3
696,159,154.531,2
696,161,23.6832,5
696,188,102.2,6
696,229,136.407,2
696,230,101.992,5
696,231,135.345,3
696,234,160.235,3
696,237,150.607,3
696,279,32.0526,3
696,286,140.688,2
696,287,65.4933,4
696,295,2.79036,4
696,298,154.752,2
696,299,161.694,4
696,305,140.296,7
696,320,144.121,1
696,321,158.911,3
696,324,50.1166,2
696,335,104.823,2
696,370,133.534,2
696,374,30.2466,3
696,384,84.338,4
696,394,153.298,3
696,397,110.339,4
696,429,76.0306,3
696,436,24.5245,3
696,437,182.371,3
696,453,188.294,1
696,470,100.658,5
696,473,197.455,5
696,482,84.4519,1
696,488,127.742,2
696,492,85.132,4
696,508,53.0414,3
696,515,9.38494,3
696,523,34.803,8
696,531,131.63,3
696,536,138.453,1
696,540,15.0774,4
696,557,53.0905,4
696,558,132.036,2
696,571,92.2109,2
696,582,162.297,1
696,596,42.8032,3
696,599,165.321,2
696,606,57.4084,2
696,608,82.6744,8
696,609,26.608,4
696,632,11.1214,2
696,649,78.6825,4
696,651,167.776,2
696,661,182.454,4
696,671,125.074,2
696,673,129.412,8
696,685,96.9187,2
696,707,196.439,4
696,742,114.073,2
696,743,100.382,3
696,751,185.868,2
696,755,87.0467,3
696,773,73.0061,4
696,781,110.626,8
696,785,4.48926,2
696,805,59.0526,3
696,814,161.064,6
696,836,140.358,7
696,840,178.228,2
696,841,0.12902,3
696,842,51.08,3
696,845,79.6762,3
696,856,64.8138,3
696,875,26.8915,5
696,876,25.4079,3
696,879,185.043,5
696,882,19.7513,3
696,885,28.9562,3
696,891,135.72,2
696,896,196.159,3
696,899,133.586,2
696,908,145.407,1
696,917,34.1311,3
696,921,76.0167,4
696,928,104.41,6
696,940,163.09,4
696,950,36.2271,4
696,953,27.9867,3
696,964,138.637,2
697,0,91.4047,7
697,4,32.9086,2
697,7,57.8971,1
697,12,189.593,6
697,15,160.737,3
697,18,137.617,4
697,21,117.647,7
697,37,57.5491,1
697,43,61.5601,5
697,48,57.695,1
697,73,84.0665,2
697,88,148.488,2
697,93,61.3371,3
697,94,101.423,4
697,99,12.2519,4
697,103,129.532,4
697,106,18.1716,2
697,113,0.446806,3
697,116,137.303,3
697,117,122.137,4
697,119,158.823,1
697,125,31.1744,3
697,157,153.104,8
697,172,13.13,4
697,198,149.209,3
697,206,100.926,2
697,212,155.909,1
697,224,153.338,3
697,238,126.571,4
697,247,45.368,5
697,248,24.7298,4
697,269,109.516,2
697,281,57.6122,4
697,307,21.0098,3
697,314,138.558,3
697,330,141.53,3
697,364,155.358,1
697,369,105.8,3
697,388,95.1226,4
697,393,113.899,2
697,405,28.2399,3
697,418,20.763,4
697,437,9.83635,2
697,438,178.742,4
697,451,179.952,4
697,456,107.484,3
697,467,186.049,1
697,473,19.1242,5
697,484,27.2678,2
697,503,152.287,5
697,504,55.999,6
697,531,56.0944,6
697,533,112.995,2
697,536,144.805,4
697,554,59.0415,5
697,558,23.1167,5
697,572,131.942,1
697,579,94.0175,1
697,590,46.8418,2
697,620,121.126,5
697,649,133.722,1
697,659,180.598,1
697,682,39.2054,3
697,685,37.7507,6
697,687,80.2436,3
697,690,124.645,2
697,698,54.6083,2
697,700,162.789,5
697,704,145.894,6
697,709,160.94,6
697,719,56.6905,4
697,721,187.372,2
697,723,91.3169,1
697,737,65.1799,3
697,743,64.744,2
697,762,85.4675,2
697,778,165.276,3
697,782,153.039,2
697,798,49.8525,4
697,805,125.826,6
697,816,86.8748,2
697,827,193.044,4
697,834,11.1746,5
697,845,18.235,2
697,875,81.6944,1
697,883,82.9663,2
697,884,160.186,5
697,897,36.5904,2
697,915,5.55785,1
697,924,98.9676,2
697,927,106.107,7
697,929,51.6853,3
697,933,101.258,3
697,938,78.7768,2
697,950,191.322,7
697,952,92.8665,2
697,966,153.026,4
697,977,31.5708,5
697,980,56.2142,2
697,991,73.4991,4
698,1,133.551,2
698,13,186.824,5
698,30,101.374,7
698,31,129.811,3
698,41,157.604,2
698,48,53.7619,3
698,53,68.4991,2
698,56,195.19,1
698,65,100.304,5
698,88,131.158,1
698,100,154.987,2
698,109,114.316,3
698,119,187.027,2
698,127,175.5,1
698,128,137.976,1
698,132,48.807,5
698,151,108.191,3
698,154,103.778,2
698,159,124.693,6
698,160,63.9655,3
698,162,169.775,2
698,191,48.9606,5
698,198,37.5303,3
698,206,116.655,1
698,218,153.247,1
698,223,56.5258,3
698,224,146.947,3
698,235,174.777,7
698,253,143.848,4
698,254,102.665,5
698,259,89.6359,1
698,270,133.906,1
698,279,196.11,3
698,293,121.434,3
698,314,130.866,5
698,325,182.034,4
698,342,116.316,1
698,352,157.54,3
698,353,95.8231,1
698,363,20.6955,1
698,377,154.549,3
698,379,193.047,5
698,387,183.656,2
698,392,35.4444,2
698,396,33.2987,3
698,403,167.168,8
698,415,21.8883,5
698,419,165.302,4
698,438,76.0087,2
698,457,180.879,7
698,459,20.6699,2
698,472,94.683,3
698,488,13.1892,7
698,496,187.188,3
698,515,146.727,4
698,533,98.1338,4
698,537,130.074,2
698,544,17.3362,5
698,545,2.91677,1
698,552,91.5556,2
698,562,115.402,5
698,566,154.171,2
698,593,64.5865,3
698,633,73.3596,4
698,639,159.521,2
698,640,55.4529,3
698,648,185.951,2
698,649,60.687,3
698,651,146.191,5
698,659,139.059,3
698,663,28.8473,4
698,668,195.546,4
698,669,114.159,1
698,670,70.1626,3
698,688,37.7722,5
698,695,108.881,7
698,703,187.408,7
698,708,47.3544,3
698,713,179.965,3
698,735,72.1182,6
698,736,58.9271,8
698,737,177.918,4
698,738,90.1175,3
698,741,26.4165,2
698,756,178.727,3
698,767,184.907,8
698,772,178.29,4
698,791,61.4255,7
698,793,44.8934,2
698,803,38.7173,1
698,804,60.6465,2
698,822,150.492,2
698,842,113.854,3
698,854,14.5823,10
698,857,1.63823,3
698,863,195.672,3
698,875,15.6566,2
698,878,149.276,5
698,882,61.915,6
698,889,138.209,7
698,926,156.937,6
698,931,162.01,7
698,955,103.174,2
698,980,191.915,2
698,990,41.8197,3
698,992,127.559,5
698,993,173.035,2
698,995,33.9365,4
699,1,148.741,1
699,20,56.4904,2
699,35,181.97,1
699,41,19.9908,3
699,43,17.6165,5
699,52,167.365,5
699,66,50.0939,2
699,80,37.5987,5
699,102,182.274,4
699,113,194.785,4
699,121,110.591,4
699,127,99.1,3
699,149,166.98,6
699,152,181.92,3
699,153,156.562,5
699,165,126.495,8
699,186,62.8034,5
699,206,151.438,2
699,215,76.614,1
699,261,150.307,4
699,267,25.9113,5
699,291,121.785,5
699,311,196.512,2
699,316,184.659,1
699,352,174.515,1
699,358,79.9389,1
699,370,114.126,5
699,377,55.2948,2
699,382,79.738,7
699,398,160.505,4
699,399,13.2187,3
699,400,43.3768,3
699,409,51.6315,4
699,442,152.972,3
699,444,23.6726,4
699,447,112.464,1
699,458,69.613,6
699,469,122.208,6
699,484,84.4617,3
699,518,186.356,4
699,529,105.815,1
699,534,67.0551,6
699,537,78.2623,2
699,551,35.9895,4
699,560,184.882,4
699,561,190.927,4
699,566,63.7138,1
699,572,160.178,3
699,577,76.0321,3
699,591,132.097,7
699,603,36.8966,9
699,641,177.387,4
699,660,60.3219,7
699,668,181.018,3
699,672,168.754,3
699,686,147.344,10
699,687,12.7898,1
699,712,23.028,4
699,716,147.857,4
699,720,131.214,2
699,725,177.291,4
699,737,83.1321,3
699,746,168.498,7
699,769,88.6023,3
699,783,181.508,5
699,793,70.9958,3
699,807,66.1476,4
699,808,142.924,3
699,810,32.5805,1
699,813,100.738,6
699,821,52.7301,5
699,841,48.1513,5
699,842,195.365,4
699,845,197.29,4
699,853,141.154,4
699,854,106.699,9
699,862,57.2985,4
699,869,121.924,8
699,874,25.9792,6
699,875,49.2812,2
699,887,15.6107,6
699,895,170.365,4
699,912,197.793,1
699,933,93.8566,4
699,938,104.712,3
699,941,6.09033,6
699,945,100.919,1
699,951,71.3732,7
699,955,12.1591,1
699,965,88.9847,6
699,972,40.8489,1
699,978,80.5583,3
699,980,34.7433,1
700,9,93.7067,4
700,10,75.9216,4
700,13,79.5722,2
700,28,106.035,4
700,29,53.548,4
700,34,185.302,4
700,39,47.3877,2
700,51,177.274,1
700,58,107.638,4
700,73,31.2442,6
700,82,190.082,5
700,89,119.21,4
700,92,162.9,5
700,99,140.026,1
700,100,172.845,5
700,111,174.155,4
700,114,124.072,4
700,120,186.161,3
700,123,140.229,3
700,142,65.8865,2
700,148,3.15945,6
700,155,40.8419,5
700,156,14.9329,5
700,169,27.6122,1
700,171,29.0061,4
700,186,109.327,4
700,195,4.81202,3
700,200,29.6136,4
700,205,12.8939,3
700,213,100.983,3
700,220,23.8462,4
700,236,19.9108,2
700,237,194.107,2
700,238,19.4157,7
700,246,190.203,4
700,262,29.5395,4
700,270,18.7296,6
700,276,196.517,3
700,277,62.9271,3
700,280,36.2869,1
700,283,2.45141,4
700,286,7.927,3
700,299,152.483,2
700,327,124.041,4
700,332,190.777,3
700,337,36.2087,3
700,338,191.898,1
700,339,194.768,2
700,340,152.271,2
700,359,37.9738,6
700,362,199.546,7
700,375,99.7957,4
700,385,28.6156,5
700,395,28.5557,3
700,399,195.529,4
700,418,129.78,2
700,425,109.591,3
700,426,181.09,2
700,428,82.4149,4
700,452,174.302,4
700,454,91.9566,4
700,455,167.516,2
700,457,101.407,1
700,466,1.56724,4
700,475,7.58034,1
700,550,46.1143,2
700,557,59.1189,2
700,561,23.6817,4
700,575,86.4645,3
700,576,160.393,1
700,585,152.308,4
700,596,49.7512,5
700,598,142.02,4
700,607,143.691,3
700,609,145.91,4
700,612,39.8042,4
700,616,49.5026,2
700,632,83.0889,4
700,649,32.8398,4
700,661,108.816,3
700,665,1.24794,5
700,673,43.6117,5
700,680,131.063,4
700,685,62.8049,6
700,697,120.316,5
700,704,162.893,3
700,715,197.477,1
700,716,50.1009,9
700,721,151.852,4
700,778,183.818,5
700,784,138.947,9
700,786,166.683,6
700,791,158.666,4
700,798,164.593,1
700,799,25.6184,2
700,803,63.9534,6
700,813,13.2596,1
700,832,19.4049,3
700,839,117.483,1
700,841,167.538,2
700,843,42.3353,5
700,847,53.8656,2
700,852,119.446,1
700,858,87.3346,3
700,861,13.0828,3
700,888,170.302,3
700,893,125.899,4
700,903,185.412,3
700,904,146.906,3
700,920,87.9931,5
700,921,73.0223,1
700,923,128.547,4
700,932,49.3922,1
700,934,59.5628,5
700,938,53.6368,4
700,956,147.359,3
700,969,18.1858,4
700,978,23.6981,4
700,987,186.97,2
701,26,116.592,1
701,31,151.935,10
701,33,20.8613,3
701,42,91.6439,1
701,96,132.636,2
701,98,13.9655,7
701,104,116.668,4
701,107,65.3651,4
701,124,84.9621,1
701,133,140.991,7
701,151,184.822,8
701,168,194.612,6
701,188,26.5113,3
701,189,80.3421,2
701,190,9.45955,3
701,217,0.506205,3
701,230,15.8745,4
701,241,128.346,4
701,259,6.28971,8
701,264,14.2652,2
701,269,88.079,4
